road_id,vehicle_id,date,seg_id,direction,enter_time,exit_time,enter_idx,exit_idx,duration_s,num_points
A0003,517,2024-06-21,0,A1-2,17:29:06,17:29:26,5,7,20,3
A0003,518,2024-06-20,0,A1-2,17:13:58,17:14:18,4,6,20,3
A0003,521,2024-06-20,0,A1-1,17:29:25,17:29:45,6,8,20,3
A0003,524,2024-06-20,0,A1-1,16:58:39,16:58:59,6,8,20,3
A0003,527,2024-06-20,0,A1-1,16:36:59,16:37:19,5,7,20,3
A0003,529,2024-06-20,0,A1-1,16:56:30,16:56:50,6,8,20,3
A0003,533,2024-06-17,0,A1-1,16:43:39,16:43:49,8,10,10,3
A0003,533,2024-06-18,0,A1-1,16:39:19,16:39:29,9,11,10,3
A0003,533,2024-06-19,0,A1-1,16:44:01,16:44:11,9,11,10,3
A0003,533,2024-06-20,0,A1-1,16:50:41,16:50:51,12,14,10,3
A0003,563,2024-06-20,0,A1-2,16:52:10,16:52:30,4,6,20,3
A0003,565,2024-06-21,0,A1-1,16:30:31,16:30:51,1,3,20,3
A0003,570,2024-06-18,0,A1-1,16:39:11,16:39:31,4,6,20,3
A0003,577,2024-06-20,0,A1-1,16:52:25,16:52:45,4,6,20,3
A0003,577,2024-06-21,0,A1-1,17:20:24,17:20:44,4,6,20,3
A0003,582,2024-06-20,0,A1-2,16:35:03,16:35:23,7,9,20,3
A0003,590,2024-06-18,0,A1-2,16:33:01,16:33:21,6,8,20,3
A0003,590,2024-06-20,0,A1-1,16:45:50,16:46:10,4,6,20,3
A0003,596,2024-06-20,0,A1-1,16:41:35,16:41:55,5,7,20,3
A0003,597,2024-06-20,0,A1-2,16:35:22,16:35:42,6,8,20,3
A0003,598,2024-06-20,0,A1-2,17:07:20,17:08:20,1,3,60,3
A0003,628,2024-06-20,0,A1-2,16:56:33,16:56:53,4,6,20,3
A0003,630,2024-06-20,0,A1-2,16:47:51,16:48:11,6,8,20,3
A0003,634,2024-06-20,0,A1-1,17:29:12,17:29:32,6,8,20,3
A0003,635,2024-06-20,0,A1-1,16:50:16,16:50:36,8,11,20,4
A0003,639,2024-06-20,0,A1-1,17:14:19,17:14:39,5,7,20,3
A0003,658,2024-06-20,0,A1-2,17:16:12,17:16:32,7,9,20,3
A0003,658,2024-06-20,1,A1-1,17:29:02,17:29:22,5,7,20,3
A0003,659,2024-06-21,0,A1-2,16:45:50,16:46:10,5,7,20,3
A0003,672,2024-06-20,0,A1-2,17:23:03,17:23:23,7,9,20,3
A0003,679,2024-06-18,0,A1-2,17:09:52,17:10:12,3,5,20,3
A0003,689,2024-06-21,0,A1-1,17:03:02,17:03:58,0,2,56,3
A0003,696,2024-06-20,0,A1-1,17:22:47,17:23:07,4,6,20,3
A0003,713,2024-06-20,0,A1-1,16:50:12,16:50:32,7,9,20,3
A0003,715,2024-06-17,0,A1-1,16:54:30,16:54:50,4,6,20,3
A0003,715,2024-06-18,0,A1-1,16:52:19,16:52:39,4,6,20,3
A0003,715,2024-06-20,0,A1-1,17:03:10,17:03:30,3,5,20,3
A0003,715,2024-06-21,0,A1-1,16:56:31,16:56:51,6,8,20,3
A0003,719,2024-06-18,0,A1-2,17:00:45,17:01:45,1,3,60,3
A0003,725,2024-06-20,0,A1-2,16:59:13,16:59:33,7,9,20,3
A0003,735,2024-06-20,0,A1-2,16:58:43,16:59:03,4,6,20,3
A0003,740,2024-06-19,0,A1-2,17:09:34,17:09:54,4,6,20,3
A0003,742,2024-06-20,0,A1-2,17:29:14,17:29:34,5,7,20,3
A0003,774,2024-06-20,0,A1-1,16:58:44,16:59:04,6,8,20,3
A0003,797,2024-06-18,0,A1-1,17:03:11,17:03:31,7,9,20,3
A0003,802,2024-06-18,0,A1-1,17:24:51,17:25:11,6,8,20,3
A0003,806,2024-06-18,0,A1-2,17:13:59,17:14:19,5,7,20,3
A0003,813,2024-06-18,0,A1-1,16:50:07,16:50:27,6,8,20,3
A0003,819,2024-06-18,0,A1-2,17:22:44,17:23:04,7,9,20,3
A0003,828,2024-06-21,0,A1-2,16:52:07,16:53:07,2,4,60,3
A0003,829,2024-06-18,0,A1-1,17:07:47,17:07:57,9,11,10,3
A0003,839,2024-06-18,0,A1-2,16:54:26,16:54:46,6,8,20,3
A0003,870,2024-06-18,2,A1-2,16:45:45,16:46:45,1,3,60,3
A0003,883,2024-06-18,0,A1-2,16:39:20,16:39:40,5,7,20,3
A0003,886,2024-06-18,0,A1-1,17:03:15,17:04:15,0,2,60,3
A0003,886,2024-06-20,0,A1-1,16:58:40,16:59:40,0,2,60,3
A0003,911,2024-06-18,0,A1-2,17:27:08,17:28:04,1,3,56,3
A0003,919,2024-06-18,0,A1-1,16:43:32,16:43:52,4,6,20,3
A0003,920,2024-06-18,0,A1-2,17:00:58,17:01:18,6,8,20,3
A0003,946,2024-06-18,0,A1-1,16:39:10,16:39:30,4,6,20,3
A0003,948,2024-06-18,0,A1-1,17:26:48,17:27:48,0,2,60,3
A0003,956,2024-06-18,2,A1-2,16:39:14,16:39:34,4,6,20,3
A0003,963,2024-06-18,1,A1-1,17:05:12,17:05:32,3,5,20,3
A0003,980,2024-06-18,0,A1-2,16:35:30,16:35:50,7,9,20,3
A0003,988,2024-06-18,0,A1-1,16:30:33,16:30:43,1,3,10,3
A0003,990,2024-06-18,0,A1-2,17:14:10,17:14:30,6,8,20,3
A0003,1002,2024-06-18,0,A1-2,16:34:43,16:35:43,2,4,60,3
A0003,1010,2024-06-18,0,A1-1,16:35:03,16:35:23,4,6,20,3
A0003,1016,2024-06-18,0,A1-2,16:37:15,16:37:25,13,15,10,3
A0003,1024,2024-06-17,0,A1-2,17:16:16,17:16:36,5,7,20,3
A0003,1024,2024-06-18,0,A1-2,17:25:18,17:25:38,2,4,20,3
A0003,1026,2024-06-18,0,A1-2,17:12:05,17:12:25,6,8,20,3
A0003,1050,2024-06-18,0,A1-2,16:41:43,16:42:03,6,8,20,3
A0003,1060,2024-06-17,0,A1-2,16:37:05,16:37:25,4,6,20,3
A0003,1060,2024-06-18,0,A1-2,17:03:02,17:03:22,4,6,20,3
A0003,1060,2024-06-19,0,A1-2,16:58:45,16:59:05,7,9,20,3
A0003,1070,2024-06-17,0,A1-1,17:03:28,17:03:48,4,6,20,3
A0003,1084,2024-06-18,0,A1-1,17:07:31,17:07:51,7,9,20,3
A0003,1086,2024-06-18,0,A1-1,17:09:42,17:10:02,5,7,20,3
A0003,1097,2024-06-21,2,A1-2,17:14:26,17:14:46,7,9,20,3
A0003,1098,2024-06-21,0,A1-1,16:30:21,16:30:41,0,2,20,3
A0003,1101,2024-06-21,0,A1-1,16:50:08,16:50:28,5,7,20,3
A0003,1102,2024-06-21,0,A1-2,16:31:01,16:31:07,50,56,6,7
A0003,1105,2024-06-20,0,A1-1,17:03:22,17:03:42,2,4,20,3
A0003,1105,2024-06-21,0,A1-1,17:05:08,17:05:28,4,6,20,3
A0003,1109,2024-06-21,0,A1-2,16:54:38,16:54:58,9,12,20,4
A0003,1114,2024-06-21,0,A1-1,17:20:25,17:20:45,5,7,20,3
A0003,1117,2024-06-21,0,A1-2,17:11:58,17:12:03,22,27,5,6
A0003,1124,2024-06-21,0,A1-1,16:58:56,16:59:06,10,12,10,3
A0003,1125,2024-06-20,4,A1-2,17:20:41,17:21:01,6,8,20,3
A0003,1147,2024-06-21,0,A1-1,16:30:40,16:31:00,3,5,20,3
A0003,1157,2024-06-21,1,A1-1,16:34:53,16:35:13,3,5,20,3
A0003,1164,2024-06-21,0,A1-1,17:20:26,17:20:46,5,7,20,3
A0003,1167,2024-06-21,0,A1-1,17:16:19,17:16:39,7,9,20,3
A0003,1187,2024-06-21,0,A1-2,17:11:51,17:12:11,6,8,20,3
A0003,1201,2024-06-21,0,A1-2,16:58:56,16:59:16,7,9,20,3
A0003,1218,2024-06-21,0,A1-2,17:11:44,17:12:04,4,6,20,3
A0003,1225,2024-06-21,0,A1-1,16:54:26,16:55:26,1,3,60,3
A0003,1226,2024-06-21,0,A1-2,16:49:53,16:50:53,5,8,60,4
A0003,1241,2024-06-21,0,A1-2,17:14:15,17:14:35,7,9,20,3
A0003,1261,2024-06-21,0,A1-1,17:07:26,17:07:46,6,8,20,3
A0003,1268,2024-06-21,0,A1-2,17:05:43,17:06:03,5,7,20,3
A0003,1279,2024-06-21,0,A1-1,17:22:44,17:22:54,11,13,10,3
A0003,1282,2024-06-21,0,A1-2,17:18:30,17:18:50,7,9,20,3
A0003,1283,2024-06-21,0,A1-2,17:29:06,17:29:26,5,7,20,3
A0003,1295,2024-06-21,0,A1-2,17:25:11,17:25:31,8,10,20,3
A0003,1298,2024-06-21,0,A1-2,16:39:30,16:39:40,12,14,10,3
A0003,1302,2024-06-21,0,A1-2,17:07:22,17:07:42,4,6,20,3
A0003,1304,2024-06-19,0,A1-2,17:20:03,17:20:59,2,4,56,3
A0003,1304,2024-06-20,0,A1-2,17:22:12,17:23:08,2,4,56,3
A0003,1309,2024-06-18,0,A1-2,16:47:45,16:48:45,1,3,60,3
A0003,1317,2024-06-21,0,A1-2,17:20:21,17:20:41,4,6,20,3
A0003,1330,2024-06-21,0,A1-1,17:03:32,17:03:52,3,5,20,3
A0003,1331,2024-06-17,0,A1-2,16:47:38,16:48:38,2,4,60,3
A0003,1335,2024-06-21,0,A1-2,17:28:44,17:29:44,4,7,60,4
A0003,1343,2024-06-21,0,A1-1,17:17:59,17:18:59,1,3,60,3
A0003,1364,2024-06-21,0,A1-1,16:54:46,16:55:06,4,6,20,3
A0003,1368,2024-06-21,0,A1-2,16:54:20,16:54:40,4,6,20,3
A0003,1374,2024-06-21,0,A1-2,17:05:10,17:05:30,5,7,20,3
A0003,1387,2024-06-21,1,A1-1,17:26:58,17:27:18,5,7,20,3
A0003,1393,2024-06-21,0,A1-2,16:45:44,16:46:05,4,6,21,3
A0003,1417,2024-06-21,0,A1-2,16:42:04,16:42:24,3,5,20,3
A0003,1419,2024-06-17,0,A1-2,17:03:05,17:03:25,5,7,20,3
A0003,1419,2024-06-17,3,A1-1,17:09:36,17:09:56,5,8,20,4
A0003,1421,2024-06-17,0,A1-2,17:24:44,17:25:04,4,6,20,3
A0003,1439,2024-06-17,0,A1-2,17:07:35,17:07:55,5,7,20,3
A0003,1450,2024-06-17,0,A1-1,17:11:36,17:11:56,5,8,20,4
A0003,1462,2024-06-17,0,A1-2,16:44:04,16:44:24,7,9,20,3
A0003,1469,2024-06-17,1,A1-2,16:35:05,16:35:25,4,6,20,3
A0003,1476,2024-06-17,0,A1-2,17:09:56,17:10:16,6,8,20,3
A0003,1487,2024-06-17,0,A1-1,16:33:13,16:33:33,6,8,20,3
A0003,1490,2024-06-17,0,A1-1,16:59:06,16:59:26,8,10,20,3
A0003,1504,2024-06-19,0,A1-1,16:50:16,16:50:36,7,9,20,3
A0003,1516,2024-06-17,1,A1-2,16:52:40,16:53:00,2,4,20,3
A0003,1517,2024-06-17,0,A1-2,16:39:18,16:39:38,7,9,20,3
A0003,1543,2024-06-17,0,A1-2,16:33:00,16:33:20,9,11,20,3
A0003,1549,2024-06-17,0,A1-2,16:39:33,16:39:53,6,8,20,3
A0003,1564,2024-06-17,0,A1-1,16:58:50,16:59:10,6,8,20,3
A0003,1595,2024-06-17,0,A1-2,16:50:07,16:50:16,95,104,9,10
A0003,1604,2024-06-17,0,A1-2,16:50:07,16:50:17,17,19,10,3
A0003,1608,2024-06-17,0,A1-2,16:52:25,16:52:45,5,7,20,3
A0003,1610,2024-06-17,0,A1-2,16:43:46,16:43:54,25,29,8,5
A0003,1617,2024-06-19,0,A1-2,17:27:25,17:28:25,2,4,60,3
A0003,1638,2024-06-17,0,A1-1,16:43:35,16:43:55,4,6,20,3
A0003,1639,2024-06-17,0,A1-1,17:07:29,17:07:39,8,10,10,3
A0003,1642,2024-06-17,0,A1-1,16:48:00,16:48:20,4,6,20,3
A0003,1645,2024-06-17,0,A1-1,17:16:10,17:16:30,6,8,20,3
A0003,1656,2024-06-17,0,A1-1,17:03:28,17:03:48,4,6,20,3
A0003,1674,2024-06-17,0,A1-1,16:45:53,16:46:13,5,7,20,3
A0003,1689,2024-06-17,0,A1-1,16:54:16,16:54:36,5,7,20,3
A0003,1699,2024-06-17,0,A1-1,16:50:02,16:50:22,6,8,20,3
A0003,1742,2024-06-21,0,A1-1,17:13:30,17:14:30,1,3,60,3
A0003,1772,2024-06-19,0,A1-1,17:09:19,17:10:19,1,3,60,3
A0003,1786,2024-06-19,0,A1-2,17:09:54,17:10:14,8,10,20,3
A0003,1789,2024-06-19,0,A1-2,16:31:01,16:31:21,2,4,20,3
A0003,1802,2024-06-19,0,A1-2,17:25:04,17:25:24,9,11,20,3
A0003,1808,2024-06-19,0,A1-2,16:43:51,16:44:11,7,9,20,3
A0003,1808,2024-06-19,1,A1-1,16:58:51,16:59:11,5,7,20,3
A0003,1811,2024-06-19,0,A1-1,16:56:46,16:57:06,6,8,20,3
A0003,1812,2024-06-19,0,A1-2,16:30:35,16:30:55,3,5,20,3
A0003,1821,2024-06-19,0,A1-1,16:43:34,16:43:54,5,7,20,3
A0003,1843,2024-06-19,0,A1-1,17:23:01,17:23:21,5,7,20,3
A0003,1849,2024-06-19,0,A1-1,17:14:19,17:14:39,5,7,20,3
A0003,1850,2024-06-19,0,A1-1,16:37:25,16:37:45,2,4,20,3
A0003,1862,2024-06-20,0,A1-1,17:03:11,17:03:31,2,4,20,3
A0003,1870,2024-06-17,0,A1-2,17:26:51,17:27:51,2,4,60,3
A0003,1882,2024-06-20,0,A1-1,17:11:52,17:12:12,4,6,20,3
A0003,1907,2024-06-20,0,A1-2,16:30:22,16:31:22,0,2,60,3
A0003,1932,2024-06-20,0,A1-2,16:54:08,16:55:08,2,4,60,3
A0003,1951,2024-06-20,0,A1-1,16:50:26,16:50:46,7,9,20,3
A0003,1956,2024-06-20,1,A1-1,17:01:11,17:01:31,4,6,20,3
A0003,1970,2024-06-20,0,A1-1,16:30:39,16:30:59,3,5,20,3
A0003,1987,2024-06-18,0,A1-2,16:56:28,16:56:48,4,6,20,3
A0003,1995,2024-06-18,0,A1-2,17:22:40,17:23:00,7,9,20,3
A0003,2000,2024-06-18,0,A1-1,16:39:15,16:39:35,5,7,20,3
A0003,2006,2024-06-17,0,A1-2,17:17:59,17:18:55,1,3,56,3
A0003,2007,2024-06-18,0,A1-1,16:50:30,16:50:50,4,6,20,3
A0003,2071,2024-06-18,0,A1-2,16:48:26,16:48:40,7,9,14,3
A0003,2087,2024-06-18,1,A1-1,17:14:24,17:14:44,3,5,20,3
A0003,2091,2024-06-18,0,A1-2,16:30:59,16:31:29,1,4,30,4
A0003,2113,2024-06-21,0,A1-1,16:39:34,16:39:54,5,7,20,3
A0003,2122,2024-06-21,0,A1-2,16:47:31,16:48:31,1,3,60,3
A0003,2123,2024-06-21,0,A1-1,17:01:01,17:01:21,5,7,20,3
A0003,2147,2024-06-21,0,A1-2,17:11:45,17:12:45,1,3,60,3
A0003,2163,2024-06-17,0,A1-2,17:05:25,17:05:45,5,7,20,3
A0003,2191,2024-06-17,0,A1-2,17:01:12,17:01:32,5,7,20,3
A0003,2223,2024-06-17,0,A1-2,16:45:45,16:46:05,4,6,20,3
A0003,2225,2024-06-20,0,A1-2,17:27:03,17:28:03,2,4,60,3
A0003,2227,2024-06-17,0,A1-2,17:11:40,17:12:00,4,6,20,3
A0003,2238,2024-06-17,0,A1-1,17:09:35,17:09:55,6,8,20,3
A0003,2240,2024-06-17,0,A1-1,17:05:30,17:05:50,7,9,20,3
A0003,2245,2024-06-17,0,A1-2,17:20:42,17:21:02,5,7,20,3
A0003,2261,2024-06-21,0,A1-2,16:32:40,16:33:40,3,5,60,3
A0003,2282,2024-06-19,0,A1-2,16:47:37,16:48:37,1,3,60,3
A0003,2312,2024-06-18,0,A1-2,16:45:56,16:46:56,0,2,60,3
A0003,2382,2024-06-18,0,A1-1,17:20:17,17:21:17,1,3,60,3
A0003,2432,2024-06-21,0,A1-1,17:29:31,17:29:51,5,7,20,3
A0003,2480,2024-06-17,0,A1-2,16:39:05,16:40:05,3,5,60,3
A0003,2486,2024-06-17,0,A1-2,16:43:40,16:44:00,4,6,20,3
A0003,2559,2024-06-20,0,A1-1,17:02:54,17:03:50,0,2,56,3
A0003,2603,2024-06-18,0,A1-1,16:36:57,16:37:57,1,3,60,3
A0003,2607,2024-06-21,0,A1-1,16:41:27,16:41:47,5,7,20,3
A0003,2779,2024-06-20,0,A1-1,17:22:31,17:23:27,0,2,56,3
